SKU,Quantity,Reason
Curly80'sHair-1232,1,CR-UNWANTED_ITEM
RickMortyPajamaSet-JCITV-S,1,CR-UNWANTED_ITEM
RM0314-TShirtPantsPajamaSet-S,1,AMZ-PG-APP-TOO-SMALL
WuTangLoungePants-LN0010-52-XL,1,AMZ-PG-APP-TOO-SMALL
cobrakaiheadband,1,AMZ-PG-BAD-DESC
CustomFaceMaks2,1,CR-DEFECTIVE
CustomFaceMaks2,1,CR-SWITCHEROO
heavyweights001LONGsleeve-S,1,CR-SWITCHEROO
RickMortyPicklePants-RM0242-52-XL,1,AMZ-PG-APP-TOO-LARGE
CustomFaceMaks2,1,AMZ-PG-BAD-DESC
WB1622-HarleyChemiseDress-M,1,AMZ-PG-APP-TOO-LARGE
HanSoloJacket-4045-XL,1,CR-MISSED_ESTIMATED_DELIVERY
customshirtBlack-XL,1,CR-DEFECTIVE
CustomFaceMaks2,1,CR-UNWANTED_ITEM
CustomFaceMaks2,1,CR-DEFECTIVE
rockyrobe1,1,CR-UNWANTED_ITEM
CustomFaceMaks2,1,AMZ-PG-BAD-DESC
CustomFaceMaks2,1,AMZ-PG-BAD-DESC
drseuss015-XXL,1,AMZ-PG-APP-TOO-SMALL
RacineBellsCostumeDressWomens-XXL,1,CR-DEFECTIVE
BBSTV-BuzzLightyearPajamaSuit-8,1,CR-UNWANTED_ITEM
Custom-ST307-Red-L,1,CR-UNWANTED_ITEM
Custom-ST307-Red-M,1,CR-UNWANTED_ITEM
cowbellshirt-L,1,CR-DEFECTIVE
CustomFaceMaks2,1,AMZ-PG-BAD-DESC
fourlokotankdressBlue-M,1,AMZ-PG-APP-TOO-SMALL
mm003JRSred-XL,1,AMZ-PG-APP-TOO-SMALL
CustomFaceMaks2,1,CR-MISSED_ESTIMATED_DELIVERY
CY034-ChristmasStoryUnionSuit-3XL,1,AMZ-PG-APP-TOO-SMALL
tmnt056Mike-M,1,AMZ-PG-APP-TOO-LARGE
ApolloShorts-L,1,DID_NOT_LIKE_FABRIC
TheDudeRobe001,1,AMZ-PG-APP-TOO-SMALL
tmnt064Mike-3T,1,AMZ-PG-APP-TOO-SMALL
CY034-ChristmasStoryUnionSuit-XL,1,CR-SWITCHEROO
scarfaceglasses001,1,CR-DEFECTIVE
houseball,1,CR-DAMAGED_BY_FC
CustomFaceMaks2,1,CR-DEFECTIVE
CustomFaceMaks2,1,AMZ-PG-BAD-DESC
GreaseLadiesPajamaSet-GR0055CF-S,1,DID_NOT_LIKE_FABRIC
suitpajamas001black-L,1,AMZ-PG-APP-TOO-SMALL
GreaseBlackPajamaSet-GR0059CF-XXL,1,DID_NOT_LIKE_FABRIC
customshirtBlack-L,1,CR-UNWANTED_ITEM
waldocostumeDELUXE-S,1,CR-DEFECTIVE
rockyrobe1,1,DID_NOT_LIKE_FABRIC
OESM2914TV-SchruteFarmsUCS-L,1,CR-QUALITY_UNACCEPTABLE
napoleonaccesssoryboots-M,1,CR-UNWANTED_ITEM
CustomFaceMaks2,1,CR-DEFECTIVE
B0005-BudLIghtChristmasSweater-3XL,1,AMZ-PG-APP-TOO-SMALL
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL
chubsuitcostume001-Nude,1,CR-QUALITY_UNACCEPTABLE
WuTangLoungePants-LN0010-52-M,1,AMZ-PG-APP-TOO-SMALL
hulk003-S,1,AMZ-PG-APP-TOO-SMALL
CustomFaceMaks2,1,CR-DEFECTIVE
ferris010-L,1,AMZ-PG-APP-TOO-LARGE
workaholics020-XXL,1,AMZ-PG-APP-TOO-LARGE
