SKU,Quantity,Reason
DazedConfusedTedNugent-Shirt-M,1,AMZ-PG-APP-TOO-SMALL
caddyshackhat002,4,CR-UNWANTED_ITEM
220714-TrainEngineerChildCostume-2/3,1,CR-UNWANTED_ITEM
GhostbustersDress-25KHA-M,1,CR-UNWANTED_ITEM
220066-SpacemenChubSuit-Adult,1,CR-DEFECTIVE
220940-SwatVest,1,CR-UNWANTED_ITEM
SoapLoofahCostume,1,CR-UNWANTED_ITEM
captamerica038-XL,1,AMZ-PG-APP-TOO-LARGE
GreenMonsterSuit-Mask1-S-M,1,CR-UNWANTED_ITEM
ultimatewarriorwristbands,1,AMZ-PG-WJ-TOO-SMALL
doubledare001blue-L,1,AMZ-PG-APP-TOO-SMALL
doubledare001blue-M,1,AMZ-PG-APP-TOO-LARGE
soahat005-S/M,1,AMZ-PG-APP-TOO-SMALL
soahat005-L/XL,1,AMZ-PG-APP-TOO-SMALL
100600-BlueVikingHelmet,1,CR-UNWANTED_ITEM
legendstempleblue-S,1,AMZ-PG-APP-TOO-SMALL
HJCO2021-HootersCostumeSet-L,1,AMZ-PG-APP-TOO-LARGE
mypony014-S,1,CR-DEFECTIVE
jokersocks-7-9,1,AMZ-PG-APP-TOO-SMALL
tmnt016-Leo-Mens-XL,1,CR-UNWANTED_ITEM
sbtbslaterjersey-M,1,AMZ-PG-APP-TOO-SMALL
204086-UncleRicoVest-L/XL,1,AMZ-PG-APP-TOO-LARGE
tmntmasks-Orange,1,AMZ-PG-APP-STYLE
220925-AlexHamiltonCostume-XL,1,CR-DEFECTIVE
caddyshackhat001,1,CR-UNWANTED_ITEM
caddyshackhat001,1,CR-UNWANTED_ITEM
redboa001N,1,DID_NOT_LIKE_FABRIC
wrestlingboots-MY,1,AMZ-PG-APP-STYLE
hulkpants001-M,1,DID_NOT_LIKE_FABRIC
Peanuts001-XL,1,DID_NOT_LIKE_FABRIC
XFiles001-M,1,AMZ-PG-APP-STYLE
acwig,1,CR-UNWANTED_ITEM
TMNTShirt-Youth-Raphael-L,1,AMZ-PG-APP-TOO-LARGE
DSTS26LGS-BuzzLightyearJuniotsTshirt-XXL,1,AMZ-PG-APP-TOO-SMALL
