SKU,Quantity,Reason
bobsburgersbeanie001,1,CR-DEFECTIVE
204083-JokerCostumeSet1-S,1,CR-DEFECTIVE
Thing1-6-UnionSuit-ADULT-L,1,AMZ-PG-APP-TOO-SMALL
220696-WOMENS-MimeCostumeSet-M,1,CR-QUALITY_UNACCEPTABLE
tmntapriloneilcostume-S/M,1,AMZ-PG-APP-TOO-SMALL
tmnt016-Leo-Mens-S,1,AMZ-PG-APP-TOO-LARGE
220834-GriswoldTie,1,CR-UNWANTED_ITEM
tmnt016-Raph-Mens-XL,1,AMZ-PG-APP-TOO-LARGE
220898-EllenGirswold-M,1,AMZ-PG-APP-TOO-SMALL
flocostume001,1,CR-UNWANTED_ITEM
leagueoftheirowncostume-S/Mdeluxe,1,CR-QUALITY_UNACCEPTABLE
DSTS26MGS-WoodyJuniorsTshirt-S,1,AMZ-PG-APP-TOO-SMALL
220808-SkeletonPajamaHood-M,1,AMZ-PG-APP-TOO-SMALL
WoodyLongSleeveAdultShirt-3XL,1,AMZ-PG-APP-STYLE
tmnt016r-L,1,AMZ-PG-APP-STYLE
tmnt016-Don-Mens-M,1,AMZ-PG-APP-STYLE
220850-ChuckieCostume-3-4T,1,AMZ-PG-BAD-DESC
sharkcostume-M-L,1,AMZ-PG-APP-TOO-LARGE
ultimatewarriorbandSet,1,AMZ-PG-APP-STYLE
TSM20002TV-WoodyBelt-XL,1,AMZ-PG-APP-TOO-SMALL
220752-RockfordPeachesMENS-S/M,1,AMZ-PG-BAD-DESC
220752-RockfordPeachesMENS-S/M,1,CR-DEFECTIVE
suicidesquad003-L,1,AMZ-PG-APP-TOO-LARGE
alanbabycarriercostumeDELUXE-L,1,CR-UNWANTED_ITEM
220876-VariantJumpsuit-XL,1,AMZ-PG-APP-TOO-LARGE
100980-TheQueenMusicBeltArmband,1,CR-MISSED_ESTIMATED_DELIVERY
ApolloShorts-S,1,AMZ-PG-APP-TOO-LARGE
ChesterCheetosSuit-S,1,CR-DEFECTIVE
220917-OldSpiceJumpsuit-S,1,CR-UNWANTED_ITEM
221012-WonderBreadCostume-XL,1,CR-DEFECTIVE
flocostume001,1,CR-UNWANTED_ITEM
JLSN243-TuneSquadSHORTS-XS,1,CR-UNWANTED_ITEM
220918-WonderBreadJumpsuit-3XL,1,CR-UNWANTED_ITEM
machomanbandana-Purple,1,AMZ-PG-APP-STYLE
220839-SashFlag,1,CR-UNWANTED_ITEM
suicidesquad004-S,1,AMZ-PG-APP-TOO-SMALL
scottpilgrimramonabag-Pink/Turquoise,1,CR-UNWANTED_ITEM
204087-ChotchkiesCostumeSet-L,1,DID_NOT_LIKE_FABRIC
103034-DeirdreCostume-L,1,AMZ-PG-BAD-DESC
JLSN243-TuneSquadSHORTS-XS,1,AMZ-PG-APP-TOO-LARGE
UP-SashPinsFlag-Hat-KIDS,1,CR-MISSED_ESTIMATED_DELIVERY
tmnteyemaskset,1,AMZ-PG-BAD-DESC
sbtbslaterjersey-M,1,CR-UNWANTED_ITEM
220910-WillyWonkaCostume-L,1,CR-ORDERED_WRONG_ITEM
220916-FlintTropics33Set-3XL,1,AMZ-PG-APP-TOO-LARGE
UP-SashPinsFlag-Hat-KIDS,1,CR-FOUND_BETTER_PRICE
plumtree001-L,1,CR-MISSED_ESTIMATED_DELIVERY
JessieWig,1,AMZ-PG-APP-TOO-SMALL
ghost023-2X,1,CR-DEFECTIVE
220917-OldSpiceJumpsuit-M,1,AMZ-PG-APP-TOO-SMALL
dodgeball003-XS,1,CR-ORDERED_WRONG_ITEM
1152-WendyWig,1,AMZ-PG-APP-STYLE
220839-SashFlag,1,CR-ORDERED_WRONG_ITEM
tmnt016d-4X,1,AMZ-PG-APP-STYLE
204070-DetectiveGREENShirt-XXL,1,AMZ-PG-APP-TOO-SMALL
junk187-L,1,DID_NOT_LIKE_FABRIC
alanbabycarriercostume,1,AMZ-PG-APP-STYLE
204073-PresidentPedroShirt-M,1,CR-UNWANTED_ITEM
tmnt056Don-XL,1,AMZ-PG-APP-TOO-LARGE
chubsuitcostume001Teen-Orange,1,AMZ-PG-APP-TOO-SMALL
hangover014-S,1,AMZ-PG-APP-TOO-SMALL
hangover014-XL,1,CR-MISSED_ESTIMATED_DELIVERY
tmnt056Mike-S,1,AMZ-PG-APP-TOO-SMALL
TSM20002TV-WoodyBelt-L,1,AMZ-PG-APP-TOO-LARGE
4U9ML-ERNIE-CostumeShirt-S,1,CR-UNWANTED_ITEM
4U8ML-BERT-CostumeShirt-2XL,1,AMZ-PG-APP-TOO-LARGE
hangoverglasses,1,CR-MISSED_ESTIMATED_DELIVERY
220899-MarvCostume-L,1,CR-UNWANTED_ITEM
PNXX7Q-PeanutsShirt-Adult-M,1,CR-QUALITY_UNACCEPTABLE
1256-HangoverBeard,1,DID_NOT_LIKE_FABRIC
sharkcostume-M-L,1,CR-UNWANTED_ITEM
alanbabycarriercostumeDELUXE-S,1,AMZ-PG-APP-TOO-LARGE
flocostume001,1,CR-MISSED_ESTIMATED_DELIVERY
tmnteyemaskset,1,CR-ORDERED_WRONG_ITEM
100541-JungleCruiseHat,1,DID_NOT_LIKE_FABRIC
102025-InfOrnament-18-White,1,CR-DEFECTIVE
woodycostumeshirt-L-XL,1,CR-MISSED_ESTIMATED_DELIVERY
suicidesquad003-L,1,CR-MISSED_ESTIMATED_DELIVERY
220831-BlueDogCostume-5-6,1,AMZ-PG-BAD-DESC
woodylongsleeveadultshirt-4XL,1,AMZ-PG-APP-TOO-SMALL
103013-TmntEyeMask-Purple,1,CR-UNWANTED_ITEM
DSTS2RH-Jessie-Adult-LS-2XL,1,AMZ-PG-APP-TOO-LARGE
100950-CowboyChaps1,1,CR-ORDERED_WRONG_ITEM
220893-TedLassoSweater-M,1,AMZ-PG-APP-TOO-LARGE
BoysColonialWig-1192,1,CR-FOUND_BETTER_PRICE
powerrangers015green-L,1,AMZ-PG-APP-TOO-SMALL
220875-VariantJacket-2XL,1,AMZ-PG-APP-TOO-LARGE
hulk001N-S,1,AMZ-PG-APP-TOO-LARGE
