SKU,Quantity,Reason
VAHA00BMN2-WetBanditsPJSet-S,1,AMZ-PG-APP-STYLE
102026-InfOrnament-25-White,1,CR-UNWANTED_ITEM
100576BROWN-S,1,AMZ-PG-APP-TOO-SMALL
CY034-ChristmasStoryUnionSuit-L,1,CR-UNWANTED_ITEM
bigl032-XXL,1,CR-UNWANTED_ITEM
CY034-ChristmasStoryUnionSuit-L,1,CR-SWITCHEROO
FilthyAnimalLoungePants-XF003-XXL,1,CR-UNWANTED_ITEM
100980-TheQueenMusicBeltArmband,1,CR-MISSED_ESTIMATED_DELIVERY
RalphieGlassesCrack,1,CR-UNWANTED_ITEM
CY034-ChristmasStoryUnionSuit-XXL,1,CR-UNWANTED_ITEM
CVSM2356TV-JolliestSweater-5XL,1,AMZ-PG-APP-TOO-LARGE
103015-BabyCarlosDollGlasses,1,CR-UNWANTED_ITEM
junk187-XXXL,1,CR-UNWANTED_ITEM
220898-EllenGirswold-M,1,CR-MISSED_ESTIMATED_DELIVERY
220936-LegLampSkirt-L-XL,1,AMZ-PG-APP-TOO-LARGE
powerrangers015pink-M,1,CR-UNWANTED_ITEM
uglysweater38-XL,1,AMZ-PG-APP-TOO-LARGE
starwars168-4X,1,AMZ-PG-APP-TOO-SMALL
CY034-ChristmasStoryUnionSuit-XXL,1,AMZ-PG-APP-TOO-SMALL
102027-InfOrnament-15-White,1,AMZ-PG-BAD-DESC
uglysweater38-XL,1,CR-SWITCHEROO
102027-InfOrnament-15-Silver,1,AMZ-PG-BAD-DESC
102025-InfOrnament-18-Green,1,AMZ-PG-BAD-DESC
UFSM2083TV-PULPFICTION-XL,1,AMZ-PG-APP-TOO-LARGE
ChristmasOrnaments-JesusSelfie-100786,1,CR-DAMAGED_BY_FC
WuTangUnionSuit-LN0011-XL,1,AMZ-PG-APP-TOO-SMALL
uglysweater44-XXL,1,AMZ-PG-APP-TOO-LARGE
Juno001N-M,1,AMZ-PG-APP-TOO-SMALL
103018-CousinEddieOrangeHose,1,AMZ-PG-BAD-DESC
NL029-ChristmasVacationPajamaSet-S,1,AMZ-PG-APP-TOO-SMALL
Inflatable001-HumpReindeer4feet1,1,AMZ-PG-BAD-DESC
20347-ToddRedSweater-L,1,AMZ-PG-APP-TOO-LARGE
GBXX24BML-GhostLightsLS-XL,1,AMZ-PG-APP-STYLE
3DTRexUCS-3XL,1,AMZ-PG-APP-TOO-SMALL
VAHA00BMN2-WetBanditsPJSet-S,1,DID_NOT_LIKE_FABRIC
RWTM09-BabyYodaUCS-2XL,1,AMZ-PG-APP-TOO-SMALL
Inflatable001-HumpReindeer4feet1,1,CR-FOUND_BETTER_PRICE
220834-GriswoldTie,1,CR-UNWANTED_ITEM
220898-EllenGirswold-L,1,CR-UNWANTED_ITEM
CousinEddieMannequinSet,1,CR-MISSING_PARTS
bobsburgersapronwhite-OS,1,CR-MISSED_ESTIMATED_DELIVERY
103018-CousinEddieOrangeHose,1,AMZ-PG-BAD-DESC
WR0507-ElfSmilingPants-XL,1,AMZ-PG-APP-TOO-SMALL
starwars168-M,1,AMZ-PG-APP-TOO-LARGE
102027-InfOrnament-15-Purple,3,CR-UNWANTED_ITEM
CY034-ChristmasStoryUnionSuit-M,1,CR-SWITCHEROO
