SKU,Quantity,Reason
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL
QueenDragonWig-1220,1,DID_NOT_LIKE_COLOR
100950-CowboyChaps,1,AMZ-PG-APP-STYLE
XO011MBSTV-TopGunPajamaSuit-XS,1,CR-UNWANTED_ITEM
220078-SharkChubSuitYellow-Adult,1,CR-UNWANTED_ITEM
XO011MBSTV-TopGunPajamaSuit-M,1,CR-UNWANTED_ITEM
XO011MBSTV-TopGunPajamaSuit-XL,1,CR-UNWANTED_ITEM
220929-LucyDressAdult-M,1,CR-MISSED_ESTIMATED_DELIVERY
RO-ARWZ-IIN8,1,CR-UNWANTED_ITEM
insideoutjoywig,1,CR-UNWANTED_ITEM
220899-MarvCostume-XL,1,CR-UNWANTED_ITEM
DodgeballCobrasCostumeSet-XL,1,CR-DEFECTIVE
dodgeball003-XL,1,CR-DEFECTIVE
100576BROWN-S,1,CR-UNWANTED_ITEM
CCXX21-DietCokeTankDress-XL,1,AMZ-PG-APP-TOO-SMALL
incredhulk013-XXL,1,AMZ-PG-APP-TOO-LARGE
legendstemplered-L,1,AMZ-PG-APP-TOO-SMALL
superherocape002ADULTblk-blk,1,AMZ-PG-APP-TOO-SMALL
woodycostumeshirt-3XL,1,AMZ-PG-APP-TOO-LARGE
CowgirlShirt-204051-L,1,CR-DEFECTIVE
220808-SkeletonPajamaHood-L,1,AMZ-PG-BAD-DESC
JediBoots-100582-M,1,CR-UNWANTED_ITEM
ChesterCheetosSuit-M,1,DID_NOT_LIKE_COLOR
mm001Ngrn-S,1,AMZ-PG-APP-TOO-SMALL
wonderbreadhat001,1,CR-UNWANTED_ITEM
RO-ARWZ-IIN8,1,CR-DEFECTIVE
gameofthrones008,1,AMZ-PG-APP-TOO-LARGE
pedro001-M,1,CR-MISSED_ESTIMATED_DELIVERY
dodgeball003N-M,1,CR-UNWANTED_ITEM
wrestlingboots-LY,1,AMZ-PG-APP-TOO-SMALL
dodgeball003N-XL,1,CR-UNWANTED_ITEM
220908-DrEvilSuit-M,1,CR-UNWANTED_ITEM
220850-ChuckieCostume-2T,1,CR-FOUND_BETTER_PRICE
100950-CowboyChaps,1,CR-FOUND_BETTER_PRICE
RacineBellsCostumeDressWomens-XXL,1,CR-DEFECTIVE
220850-ChuckieCostume-3-4T,1,CR-FOUND_BETTER_PRICE
