SKU,Quantity,Reason
sharkcostume-XXL,1,CR-UNWANTED_ITEM
3DTRexUCS-L,1,CR-DEFECTIVE
RetroWigHeadband-1191,1,CR-FOUND_BETTER_PRICE
UP-SashPinsFlag-Hat-KIDS,1,CR-UNWANTED_ITEM
RMSM3878-RickMortyHoliday-XL,1,CR-DAMAGED_BY_CARRIER
RMSM3878-RickMortyHoliday-L,1,AMZ-PG-APP-TOO-SMALL
1253-CobraKaiHawk-Red,1,CR-UNWANTED_ITEM
SantaBoots-100580-M,1,CR-FOUND_BETTER_PRICE
ILoveXmasUCS-XL,1,AMZ-PG-APP-TOO-SMALL
DSSCDRA-MickeyHeadsHoliday-2XL,1,AMZ-PG-APP-STYLE
6695057-yellowstoneBeltBuckle,1,CR-UNWANTED_ITEM
CheeseburgerBackPack,1,AMZ-PG-APP-STYLE
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL
1182-GOTBrownWig,1,CR-UNWANTED_ITEM
NASA0TZMN-AstrodudeUnionSuit-2XL,1,CR-SWITCHEROO
RWTM0YAMNP-SWChildArgyle-M,1,AMZ-PG-APP-TOO-LARGE
powerrangerssweatshirtYellow-S,1,CR-UNWANTED_ITEM
powerrangerssweatshirtBlack-S,1,CR-UNWANTED_ITEM
powerrangerssweatshirtRed-L,1,CR-UNWANTED_ITEM
powerrangerssweatshirtBlue-L,1,CR-UNWANTED_ITEM
powerrangerssweatshirtPink-M,1,CR-UNWANTED_ITEM
BQSM3409TV-BobsBurgersTina-L,1,AMZ-PG-APP-TOO-SMALL
100578BLACK-XL,1,AMZ-PG-APP-STYLE
NDLA0FGMBJ-AvatarPanelPants-M,1,AMZ-PG-APP-TOO-LARGE
3DTRexUCS-S,1,AMZ-PG-APP-TOO-LARGE
bigbang017JrsBLACK-M,1,AMZ-PG-APP-TOO-SMALL
S8SM2074TV-ScarfaceSweater-2XL,1,AMZ-PG-APP-TOO-LARGE
220803-TinaCostume-XS,1,CR-UNWANTED_ITEM
220803-TinaCostume-XS,1,CR-UNWANTED_ITEM
Thing1-6-UnionSuit-ADULT-XXL,1,CR-UNWANTED_ITEM
220920-BigNateShirt-7/8,1,CR-UNWANTED_ITEM
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL
StickyBanditsSweater-M,1,AMZ-PG-APP-TOO-SMALL
CY034-ChristmasStoryUnionSuit-L,1,CR-UNWANTED_ITEM
CY034-ChristmasStoryUnionSuit-M,1,CR-UNWANTED_ITEM
GhostbustersDress-25KHA-S,1,CR-ORDERED_WRONG_ITEM
CY034-ChristmasStoryUnionSuit-XL,1,AMZ-PG-APP-TOO-SMALL
CY034-ChristmasStoryUnionSuit-S,1,AMZ-PG-BAD-DESC
wonderbreadhat001,1,CR-UNWANTED_ITEM
metallica003-3XL,1,CR-UNWANTED_ITEM
WB1658-WB1659-WonderWomanCostumeSet1-S,1,CR-ORDERED_WRONG_ITEM
he020-M,1,AMZ-PG-APP-TOO-LARGE
220914-CatalinaSweater-S,1,CR-UNWANTED_ITEM
usasocks001,1,CR-UNWANTED_ITEM
GBXX22KBNP-Ghostbusters-M,1,CR-QUALITY_UNACCEPTABLE
GBXX22KBNP-Ghostbusters-M,1,AMZ-PG-APP-TOO-SMALL
waynesworldcostumeset,1,CR-UNWANTED_ITEM
204070-DetectiveGREENShirt-L,1,CR-UNWANTED_ITEM
3DTRexUCS-XL,1,CR-UNWANTED_ITEM
arrestedbobblehead001,1,CR-DAMAGED_BY_FC
B3SA2051TV-BobRossPants-M,1,AMZ-PG-APP-TOO-LARGE
CY034-ChristmasStoryUnionSuit-XL,1,CR-DEFECTIVE
boratthong,1,CR-UNWANTED_ITEM
100704-GriswoldInflatableCar,1,AMZ-PG-BAD-DESC
220893-TedLassoSweater-L,1,CR-MISSED_ESTIMATED_DELIVERY
UP-SashPinsFlag-Hat-KIDS,1,CR-UNWANTED_ITEM
PABR029-PabstSweater-M,1,AMZ-PG-APP-TOO-SMALL
220762-RoddyPiperKiltBelt-L/XL,1,CR-ORDERED_WRONG_ITEM
btlc004-M,1,AMZ-PG-APP-TOO-LARGE
OESM2439TV-DunderMifflinSweater-M,1,CR-UNWANTED_ITEM
boratthong,2,CR-UNWANTED_ITEM
SNL007tan-XL,1,CR-MISSED_ESTIMATED_DELIVERY
WuTangKillerBeesUCS-XL,1,AMZ-PG-APP-TOO-SMALL
roddypiper001-M,1,CR-UNWANTED_ITEM
101000-RedRenaissanceSash,1,CR-MISSED_ESTIMATED_DELIVERY
SWSRHARMLC-MerryVader-L,1,AMZ-PG-APP-TOO-LARGE
BoxingRobe-Black,1,CR-QUALITY_UNACCEPTABLE
220844-BoxingRobeKids-Blk,1,CR-UNWANTED_ITEM
NSSA3485TV-NarutoPants-L,1,AMZ-PG-APP-TOO-SMALL
ILoveXmasUCS-S,1,CR-UNWANTED_ITEM
220850-ChuckieCostume-2T,1,AMZ-PG-BAD-DESC
sharkcostume-M-L,1,CR-UNWANTED_ITEM
DSSCCXYBNP-HoHoHoPants-L,1,AMZ-PG-APP-TOO-SMALL
RWTM23NMN2-XmasYodaPJSet-L,1,AMZ-PG-APP-TOO-SMALL
ramonaflowerswig-Blue,1,CR-QUALITY_UNACCEPTABLE
tmnt047tankdressLeo-L,1,AMZ-PG-APP-TOO-SMALL
tmnt056Don-M,1,AMZ-PG-APP-TOO-SMALL
ILoveXmasUCS-XL,1,AMZ-PG-APP-TOO-SMALL
CY034-ChristmasStoryUnionSuit-M,1,CR-UNWANTED_ITEM
220850-ChuckieCostume-2T,1,CR-UNWANTED_ITEM
EMXM1025-FragileLampBeanie,1,AMZ-PG-APP-STYLE
CUSTOMcapeADULTblu-blu,1,CR-DEFECTIVE
rockyshorts-L,1,AMZ-PG-APP-TOO-LARGE
stepbros010-XL,1,AMZ-PG-APP-STYLE
mm003JRSgreen-XXL,1,CR-UNWANTED_ITEM
sanford034-L,1,AMZ-PG-APP-TOO-SMALL
220924-JackieMoonSet-XXL,1,CR-UNWANTED_ITEM
starwars017-L,1,AMZ-PG-APP-TOO-LARGE
RWTM09-BabyYodaUCS-3XL,1,AMZ-PG-APP-TOO-SMALL
ninjanogginmask-darkgreen,1,DID_NOT_LIKE_COLOR
BretHitmanSunglasses,1,AMZ-PG-APP-STYLE
GuyFieryCompleteSet-S,1,CR-UNWANTED_ITEM
220893-TedLassoSweater-XXL,1,AMZ-PG-BAD-DESC
KRSM2011-KrampusSweater-M,1,CR-MISSED_ESTIMATED_DELIVERY
karatekiddanielcostumetdlxXL-Deluxe-XL,1,AMZ-PG-APP-TOO-LARGE
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM
100950-CowboyChaps,1,AMZ-PG-APP-TOO-SMALL
starwars017-M,1,CR-SWITCHEROO
uglysweater61-S,1,AMZ-PG-APP-TOO-SMALL
SecretStuffWaterBottle,1,CR-DEFECTIVE
TSM20002TV-WoodyBelt-L,1,AMZ-PG-APP-TOO-SMALL
TSM20002TV-WoodyBelt-L,1,AMZ-PG-APP-STYLE
hotrodcostumeset-2X,1,AMZ-PG-BAD-DESC
QF009BBSTV-BlueyPajamas-3T,1,AMZ-PG-BAD-DESC
frankie002-XL,1,CR-UNWANTED_ITEM
WuTangLoungePants-LN0010-52-XL,1,AMZ-PG-APP-TOO-SMALL
revengenerds005-L,1,AMZ-PG-APP-TOO-SMALL
RMSM3847-RickMortyHolidayPartyUCS-L,1,CR-FOUND_BETTER_PRICE
ChesterCheetosSuit-M,1,AMZ-PG-APP-TOO-LARGE
220929-LucyDressKids-2-3,1,AMZ-PG-BAD-DESC
220917-OldSpiceJumpsuit-XL,1,CR-UNWANTED_ITEM
waldocostumeDELUXE-BOYS-M,1,CR-UNWANTED_ITEM
220680-LadyBatCostume-XXL,1,AMZ-PG-APP-TOO-LARGE
CY034-ChristmasStoryUnionSuit-M,1,AMZ-PG-APP-TOO-LARGE
CY034-ChristmasStoryUnionSuit-S,1,AMZ-PG-APP-TOO-SMALL
